rep	fold	n	n_pos	n_neg	stratum
POS_DRAMP_DRAMP37452	train	1	1	0	pos_only
POS_DRAMP_DRAMP37453	train	1	1	0	pos_only
POS_DRAMP_DRAMP37454	train	1	1	0	pos_only
POS_DRAMP_DRAMP37455	train	1	1	0	pos_only
POS_DRAMP_DRAMP37456	train	1	1	0	pos_only
POS_DRAMP_DRAMP37457	train	1	1	0	pos_only
POS_DRAMP_DRAMP37458	train	1	1	0	pos_only
POS_DRAMP_DRAMP37459	train	1	1	0	pos_only
POS_DRAMP_DRAMP37463	train	1	1	0	pos_only
POS_DRAMP_DRAMP37464	test	1	1	0	pos_only
POS_DRAMP_DRAMP37465	train	1	1	0	pos_only
POS_DRAMP_DRAMP37466	train	1	1	0	pos_only
POS_DRAMP_DRAMP37467	train	1	1	0	pos_only
POS_DRAMP_DRAMP37468	train	3	3	0	pos_only
POS_DRAMP_DRAMP37473	val	4	4	0	pos_only
POS_DRAMP_DRAMP37474	train	2	2	0	pos_only
POS_DRAMP_DRAMP37477	train	1	1	0	pos_only
POS_DRAMP_DRAMP37483	val	1	1	0	pos_only
POS_DRAMP_DRAMP37485	train	1	1	0	pos_only
POS_DRAMP_DRAMP37486	train	1	1	0	pos_only
POS_DRAMP_DRAMP37487	test	1	1	0	pos_only
POS_DRAMP_DRAMP37488	test	1	1	0	pos_only
POS_DRAMP_DRAMP37492	train	1	1	0	pos_only
POS_DRAMP_DRAMP37495	test	1	1	0	pos_only
POS_DRAMP_DRAMP37496	train	1	1	0	pos_only
POS_DRAMP_DRAMP37497	val	1	1	0	pos_only
POS_DRAMP_DRAMP37498	train	1	1	0	pos_only
POS_DRAMP_DRAMP37499	train	1	1	0	pos_only
POS_DRAMP_DRAMP37500	train	1	1	0	pos_only
POS_DRAMP_DRAMP37502	train	1	1	0	pos_only
POS_DRAMP_DRAMP37504	train	1	1	0	pos_only
POS_DRAMP_DRAMP37506	test	1	1	0	pos_only
POS_DRAMP_DRAMP37508	val	1	1	0	pos_only
POS_DRAMP_DRAMP37509	test	1	1	0	pos_only
POS_DRAMP_DRAMP37511	train	1	1	0	pos_only
POS_DRAMP_DRAMP37514	test	1	1	0	pos_only
POS_DRAMP_DRAMP37520	test	1	1	0	pos_only
POS_DRAMP_DRAMP37521	train	1	1	0	pos_only
POS_DRAMP_DRAMP37523	train	1	1	0	pos_only
POS_DRAMP_DRAMP37526	test	1	1	0	pos_only
POS_DRAMP_DRAMP37528	test	1	1	0	pos_only
POS_DRAMP_DRAMP37529	train	1	1	0	pos_only
POS_DRAMP_DRAMP37531	train	1	1	0	pos_only
POS_DRAMP_DRAMP37532	val	1	1	0	pos_only
POS_DRAMP_DRAMP37533	train	1	1	0	pos_only
POS_DRAMP_DRAMP37534	train	1	1	0	pos_only
POS_DRAMP_DRAMP37538	test	2	2	0	pos_only
POS_DRAMP_DRAMP37539	train	1	1	0	pos_only
POS_DRAMP_DRAMP37540	test	1	1	0	pos_only
POS_DRAMP_DRAMP37543	train	2	2	0	pos_only
POS_DRAMP_DRAMP37544	val	1	1	0	pos_only
POS_DRAMP_DRAMP37545	train	1	1	0	pos_only
POS_DRAMP_DRAMP37546	train	1	1	0	pos_only
POS_DRAMP_DRAMP37547	train	1	1	0	pos_only
POS_DRAMP_DRAMP37548	train	1	1	0	pos_only
POS_DRAMP_DRAMP37549	train	1	1	0	pos_only
POS_DRAMP_DRAMP37550	train	1	1	0	pos_only
POS_DRAMP_DRAMP37551	test	1	1	0	pos_only
POS_DRAMP_DRAMP37552	test	1	1	0	pos_only
POS_DRAMP_DRAMP37553	test	1	1	0	pos_only
POS_DRAMP_DRAMP37554	train	1	1	0	pos_only
POS_DRAMP_DRAMP37555	train	1	1	0	pos_only
POS_DRAMP_DRAMP37556	train	1	1	0	pos_only
POS_DRAMP_DRAMP37557	test	2	2	0	pos_only
POS_DRAMP_DRAMP37560	test	1	1	0	pos_only
POS_DRAMP_DRAMP37561	val	1	1	0	pos_only
POS_DRAMP_DRAMP37562	train	1	1	0	pos_only
POS_DRAMP_DRAMP37566	train	3	3	0	pos_only
POS_DRAMP_DRAMP37567	test	1	1	0	pos_only
POS_DRAMP_DRAMP37568	val	1	1	0	pos_only
POS_DRAMP_DRAMP37569	train	1	1	0	pos_only
POS_DRAMP_DRAMP37570	train	4	4	0	pos_only
POS_DRAMP_DRAMP37576	train	6	6	0	pos_only
POS_DRAMP_DRAMP37577	train	5	5	0	pos_only
POS_DRAMP_DRAMP37579	train	1	1	0	pos_only
POS_DRAMP_DRAMP37580	train	2	2	0	pos_only
POS_DRAMP_DRAMP37586	train	1	1	0	pos_only
POS_DRAMP_DRAMP37587	train	1	1	0	pos_only
POS_DRAMP_DRAMP37588	train	1	1	0	pos_only
POS_DRAMP_DRAMP37592	train	1	1	0	pos_only
POS_DRAMP_DRAMP37594	train	1	1	0	pos_only
POS_DRAMP_DRAMP37596	train	1	1	0	pos_only
POS_DRAMP_DRAMP37598	test	1	1	0	pos_only
POS_DRAMP_DRAMP37599	train	1	1	0	pos_only
POS_DRAMP_DRAMP37601	test	1	1	0	pos_only
POS_DRAMP_DRAMP37602	train	4	4	0	pos_only
POS_DRAMP_DRAMP37604	test	1	1	0	pos_only
POS_DRAMP_DRAMP37606	val	2	2	0	pos_only
POS_DRAMP_DRAMP37607	train	1	1	0	pos_only
POS_DRAMP_DRAMP37608	val	2	2	0	pos_only
POS_DRAMP_DRAMP37610	val	5	5	0	pos_only
POS_DRAMP_DRAMP37611	train	1	1	0	pos_only
POS_DRAMP_DRAMP37612	train	1	1	0	pos_only
POS_DRAMP_DRAMP37613	train	1	1	0	pos_only
POS_DRAMP_DRAMP37614	train	2	2	0	pos_only
POS_DRAMP_DRAMP37617	test	1	1	0	pos_only
POS_DRAMP_DRAMP37618	train	1	1	0	pos_only
POS_DRAMP_DRAMP37619	train	1	1	0	pos_only
POS_DRAMP_DRAMP37621	val	1	1	0	pos_only
POS_DRAMP_DRAMP37623	train	1	1	0	pos_only
POS_DRAMP_DRAMP37624	train	1	1	0	pos_only
POS_DRAMP_DRAMP37625	train	1	1	0	pos_only
POS_DRAMP_DRAMP37626	train	1	1	0	pos_only
POS_DRAMP_DRAMP37628	val	1	1	0	pos_only
POS_DRAMP_DRAMP37629	train	1	1	0	pos_only
POS_DRAMP_DRAMP37633	train	1	1	0	pos_only
POS_DRAMP_DRAMP37636	test	1	1	0	pos_only
POS_DRAMP_DRAMP37637	train	1	1	0	pos_only
POS_DRAMP_DRAMP37638	train	1	1	0	pos_only
POS_DRAMP_DRAMP37640	train	1	1	0	pos_only
POS_DRAMP_DRAMP37641	val	1	1	0	pos_only
POS_DRAMP_DRAMP37642	test	1	1	0	pos_only
POS_DRAMP_DRAMP37643	test	1	1	0	pos_only
POS_DRAMP_DRAMP37644	train	1	1	0	pos_only
POS_DRAMP_DRAMP37645	train	1	1	0	pos_only
POS_DRAMP_DRAMP37646	train	1	1	0	pos_only
POS_DRAMP_DRAMP37647	train	1	1	0	pos_only
POS_DRAMP_DRAMP37648	train	1	1	0	pos_only
POS_DRAMP_DRAMP37657	train	9	9	0	pos_only
POS_DRAMP_DRAMP37660	train	1	1	0	pos_only
POS_DRAMP_DRAMP37661	train	1	1	0	pos_only
POS_DRAMP_DRAMP37662	test	1	1	0	pos_only
POS_DRAMP_DRAMP37663	test	1	1	0	pos_only
POS_DRAMP_DRAMP37664	train	1	1	0	pos_only
POS_DRAMP_DRAMP37665	train	1	1	0	pos_only
POS_DRAMP_DRAMP37666	test	1	1	0	pos_only
POS_DRAMP_DRAMP37667	train	1	1	0	pos_only
POS_DRAMP_DRAMP37668	train	1	1	0	pos_only
POS_DRAMP_DRAMP37669	train	1	1	0	pos_only
POS_DRAMP_DRAMP37670	val	1	1	0	pos_only
POS_DRAMP_DRAMP37671	test	1	1	0	pos_only
POS_DRAMP_DRAMP37672	train	1	1	0	pos_only
POS_DRAMP_DRAMP37673	train	1	1	0	pos_only
POS_DRAMP_DRAMP37674	train	1	1	0	pos_only
POS_DRAMP_DRAMP37675	train	1	1	0	pos_only
POS_DRAMP_DRAMP37676	val	1	1	0	pos_only
POS_DRAMP_DRAMP37677	test	1	1	0	pos_only
POS_DRAMP_DRAMP37678	train	1	1	0	pos_only
POS_DRAMP_DRAMP37679	val	1	1	0	pos_only
POS_DRAMP_DRAMP37680	train	1	1	0	pos_only
POS_DRAMP_DRAMP37681	val	1	1	0	pos_only
POS_DRAMP_DRAMP37682	train	1	1	0	pos_only
POS_DRAMP_DRAMP37683	test	1	1	0	pos_only
POS_DRAMP_DRAMP37684	train	1	1	0	pos_only
POS_DRAMP_DRAMP37685	val	1	1	0	pos_only
POS_DRAMP_DRAMP37686	test	1	1	0	pos_only
POS_DRAMP_DRAMP37687	train	1	1	0	pos_only
POS_DRAMP_DRAMP37688	train	1	1	0	pos_only
POS_DRAMP_DRAMP37689	test	1	1	0	pos_only
POS_DRAMP_DRAMP37690	train	1	1	0	pos_only
POS_DRAMP_DRAMP37691	val	1	1	0	pos_only
POS_DRAMP_DRAMP37692	train	1	1	0	pos_only
POS_DRAMP_DRAMP37693	train	1	1	0	pos_only
POS_DRAMP_DRAMP37694	val	1	1	0	pos_only
POS_DRAMP_DRAMP37695	train	1	1	0	pos_only
POS_DRAMP_DRAMP37696	test	1	1	0	pos_only
POS_DRAMP_DRAMP37697	train	1	1	0	pos_only
POS_DRAMP_DRAMP37698	val	1	1	0	pos_only
POS_DRAMP_DRAMP37699	train	1	1	0	pos_only
POS_DRAMP_DRAMP37700	train	1	1	0	pos_only
POS_DRAMP_DRAMP37701	train	1	1	0	pos_only
POS_DRAMP_DRAMP37702	train	1	1	0	pos_only
POS_DRAMP_DRAMP37703	train	1	1	0	pos_only
POS_DRAMP_DRAMP37704	test	1	1	0	pos_only
POS_DRAMP_DRAMP37705	train	1	1	0	pos_only
POS_DRAMP_DRAMP37706	train	1	1	0	pos_only
POS_DRAMP_DRAMP37707	val	1	1	0	pos_only
POS_DRAMP_DRAMP37708	train	1	1	0	pos_only
POS_DRAMP_DRAMP37709	train	1	1	0	pos_only
POS_DRAMP_DRAMP37710	train	1	1	0	pos_only
POS_DRAMP_DRAMP37711	train	1	1	0	pos_only
POS_DRAMP_DRAMP37712	train	1	1	0	pos_only
POS_DRAMP_DRAMP37713	train	1	1	0	pos_only
POS_DRAMP_DRAMP37714	train	1	1	0	pos_only
POS_DRAMP_DRAMP37715	train	1	1	0	pos_only
POS_DRAMP_DRAMP37716	train	1	1	0	pos_only
POS_DRAMP_DRAMP37717	train	1	1	0	pos_only
POS_DRAMP_DRAMP37718	val	1	1	0	pos_only
POS_DRAMP_DRAMP37719	val	1	1	0	pos_only
POS_DRAMP_DRAMP37721	train	1	1	0	pos_only
POS_DRAMP_DRAMP37722	train	1	1	0	pos_only
POS_DRAMP_DRAMP37723	train	1	1	0	pos_only
POS_DRAMP_DRAMP37724	train	1	1	0	pos_only
POS_DRAMP_DRAMP37727	train	1	1	0	pos_only
POS_DRAMP_DRAMP37728	train	1	1	0	pos_only
POS_DRAMP_DRAMP37729	val	1	1	0	pos_only
POS_DRAMP_DRAMP37730	train	1	1	0	pos_only
POS_DRAMP_DRAMP37731	test	1	1	0	pos_only
POS_DRAMP_DRAMP37732	train	4	4	0	pos_only
POS_DRAMP_DRAMP37734	test	1	1	0	pos_only
POS_DRAMP_DRAMP37735	train	1	1	0	pos_only
POS_DRAMP_DRAMP37736	val	1	1	0	pos_only
POS_DRAMP_DRAMP37737	val	1	1	0	pos_only
POS_DRAMP_DRAMP37738	train	1	1	0	pos_only
POS_DRAMP_DRAMP37741	test	1	1	0	pos_only
POS_DRAMP_DRAMP37742	train	1	1	0	pos_only
POS_DRAMP_DRAMP37743	train	1	1	0	pos_only
POS_DRAMP_DRAMP37744	train	1	1	0	pos_only
POS_DRAMP_DRAMP37745	val	1	1	0	pos_only
POS_DRAMP_DRAMP37746	train	1	1	0	pos_only
POS_DRAMP_DRAMP37748	train	1	1	0	pos_only
POS_DRAMP_DRAMP37749	train	1	1	0	pos_only
POS_DRAMP_DRAMP37750	train	2	2	0	pos_only
POS_DRAMP_DRAMP37751	test	1	1	0	pos_only
POS_DRAMP_DRAMP37752	train	1	1	0	pos_only
POS_DRAMP_DRAMP37753	val	1	1	0	pos_only
POS_DRAMP_DRAMP37754	train	1	1	0	pos_only
POS_DRAMP_DRAMP37755	test	1	1	0	pos_only
POS_DRAMP_DRAMP37756	train	1	1	0	pos_only
POS_DRAMP_DRAMP37757	train	1	1	0	pos_only
POS_DRAMP_DRAMP37758	test	1	1	0	pos_only
POS_DRAMP_DRAMP37759	test	1	1	0	pos_only
POS_DRAMP_DRAMP37760	test	1	1	0	pos_only
POS_DRAMP_DRAMP37762	train	1	1	0	pos_only
POS_DRAMP_DRAMP37763	train	1	1	0	pos_only
POS_DRAMP_DRAMP37765	test	1	1	0	pos_only
POS_DRAMP_DRAMP37766	train	1	1	0	pos_only
POS_DRAMP_DRAMP37768	train	1	1	0	pos_only
POS_DRAMP_DRAMP37769	val	1	1	0	pos_only
POS_DRAMP_DRAMP37770	train	1	1	0	pos_only
POS_DRAMP_DRAMP37771	train	1	1	0	pos_only
POS_DRAMP_DRAMP37772	train	1	1	0	pos_only
POS_DRAMP_DRAMP37773	train	1	1	0	pos_only
POS_DRAMP_DRAMP37774	val	1	1	0	pos_only
POS_DRAMP_DRAMP37775	train	1	1	0	pos_only
POS_DRAMP_DRAMP37776	val	1	1	0	pos_only
POS_DRAMP_DRAMP37777	train	1	1	0	pos_only
POS_DRAMP_DRAMP37778	train	1	1	0	pos_only
POS_DRAMP_DRAMP37779	train	1	1	0	pos_only
POS_DRAMP_DRAMP37780	train	1	1	0	pos_only
POS_DRAMP_DRAMP37781	train	1	1	0	pos_only
POS_DRAMP_DRAMP37782	train	1	1	0	pos_only
POS_DRAMP_DRAMP37784	train	1	1	0	pos_only
POS_DRAMP_DRAMP37785	train	1	1	0	pos_only
POS_DRAMP_DRAMP37786	train	1	1	0	pos_only
POS_DRAMP_DRAMP37787	train	1	1	0	pos_only
POS_DRAMP_DRAMP37788	val	1	1	0	pos_only
POS_DRAMP_DRAMP37789	test	1	1	0	pos_only
POS_DRAMP_DRAMP37790	train	1	1	0	pos_only
POS_DRAMP_DRAMP37792	test	1	1	0	pos_only
POS_DRAMP_DRAMP37793	test	1	1	0	pos_only
POS_DRAMP_DRAMP37794	train	1	1	0	pos_only
POS_DRAMP_DRAMP37795	train	1	1	0	pos_only
POS_DRAMP_DRAMP37796	train	1	1	0	pos_only
POS_DRAMP_DRAMP37797	train	1	1	0	pos_only
POS_DRAMP_DRAMP37798	test	1	1	0	pos_only
POS_DRAMP_DRAMP37799	val	1	1	0	pos_only
POS_DRAMP_DRAMP37800	test	1	1	0	pos_only
POS_DRAMP_DRAMP37801	train	1	1	0	pos_only
POS_DRAMP_DRAMP37802	train	1	1	0	pos_only
POS_DRAMP_DRAMP37803	test	1	1	0	pos_only
POS_DRAMP_DRAMP37804	train	1	1	0	pos_only
POS_DRAMP_DRAMP37805	train	1	1	0	pos_only
POS_DRAMP_DRAMP37806	train	1	1	0	pos_only
POS_DRAMP_DRAMP37807	train	1	1	0	pos_only
POS_DRAMP_DRAMP37808	train	1	1	0	pos_only
POS_DRAMP_DRAMP37809	train	1	1	0	pos_only
POS_DRAMP_DRAMP37810	train	1	1	0	pos_only
POS_DRAMP_DRAMP37811	train	1	1	0	pos_only
POS_DRAMP_DRAMP37812	train	1	1	0	pos_only
POS_DRAMP_DRAMP37813	train	1	1	0	pos_only
POS_DRAMP_DRAMP37814	train	1	1	0	pos_only
POS_DRAMP_DRAMP37815	val	1	1	0	pos_only
POS_DRAMP_DRAMP37816	train	1	1	0	pos_only
POS_DRAMP_DRAMP37817	train	1	1	0	pos_only
POS_DRAMP_DRAMP37818	train	1	1	0	pos_only
POS_DRAMP_DRAMP37819	val	1	1	0	pos_only
POS_DRAMP_DRAMP37820	val	1	1	0	pos_only
POS_DRAMP_DRAMP37823	test	1	1	0	pos_only
POS_DRAMP_DRAMP37824	train	1	1	0	pos_only
POS_DRAMP_DRAMP37825	train	1	1	0	pos_only
POS_DRAMP_DRAMP37826	train	1	1	0	pos_only
POS_DRAMP_DRAMP37827	train	1	1	0	pos_only
POS_DRAMP_DRAMP37828	val	1	1	0	pos_only
POS_DRAMP_DRAMP37829	test	1	1	0	pos_only
POS_DRAMP_DRAMP37830	train	1	1	0	pos_only
POS_DRAMP_DRAMP37831	train	1	1	0	pos_only
POS_DRAMP_DRAMP37832	train	1	1	0	pos_only
POS_DRAMP_DRAMP37833	test	1	1	0	pos_only
POS_DRAMP_DRAMP37834	train	1	1	0	pos_only
POS_DRAMP_DRAMP37835	val	1	1	0	pos_only
POS_DRAMP_DRAMP37836	train	1	1	0	pos_only
POS_DRAMP_DRAMP37837	train	1	1	0	pos_only
POS_DRAMP_DRAMP37838	val	1	1	0	pos_only
POS_DRAMP_DRAMP37839	train	1	1	0	pos_only
POS_DRAMP_DRAMP37840	train	1	1	0	pos_only
POS_DRAMP_DRAMP37841	train	1	1	0	pos_only
POS_DRAMP_DRAMP37842	train	1	1	0	pos_only
POS_DRAMP_DRAMP37843	test	1	1	0	pos_only
POS_DRAMP_DRAMP37844	test	1	1	0	pos_only
POS_DRAMP_DRAMP37845	train	1	1	0	pos_only
POS_DRAMP_DRAMP37846	train	1	1	0	pos_only
POS_DRAMP_DRAMP37847	test	1	1	0	pos_only
POS_DRAMP_DRAMP37848	train	1	1	0	pos_only
POS_DRAMP_DRAMP37849	train	1	1	0	pos_only
POS_DRAMP_DRAMP37850	train	1	1	0	pos_only
POS_DRAMP_DRAMP37851	train	1	1	0	pos_only
POS_DRAMP_DRAMP37852	val	1	1	0	pos_only
POS_DRAMP_DRAMP37853	train	1	1	0	pos_only
POS_DRAMP_DRAMP37854	val	1	1	0	pos_only
POS_DRAMP_DRAMP37855	train	1	1	0	pos_only
POS_DRAMP_DRAMP37856	val	1	1	0	pos_only
POS_DRAMP_DRAMP37857	train	1	1	0	pos_only
POS_DRAMP_DRAMP37858	test	1	1	0	pos_only
POS_DRAMP_DRAMP37859	train	1	1	0	pos_only
POS_DRAMP_DRAMP37860	train	1	1	0	pos_only
POS_DRAMP_DRAMP37861	train	1	1	0	pos_only
POS_DRAMP_DRAMP37863	train	1	1	0	pos_only
POS_DRAMP_DRAMP37864	train	1	1	0	pos_only
POS_DRAMP_DRAMP37865	train	1	1	0	pos_only
POS_DRAMP_DRAMP37866	val	1	1	0	pos_only
POS_DRAMP_DRAMP37867	train	1	1	0	pos_only
POS_DRAMP_DRAMP37868	train	1	1	0	pos_only
POS_DRAMP_DRAMP37869	train	1	1	0	pos_only
POS_DRAMP_DRAMP37870	val	1	1	0	pos_only
POS_DRAMP_DRAMP37871	train	1	1	0	pos_only
POS_DRAMP_DRAMP37872	train	1	1	0	pos_only
POS_DRAMP_DRAMP37873	train	1	1	0	pos_only
POS_DRAMP_DRAMP37874	train	1	1	0	pos_only
POS_DRAMP_DRAMP37875	train	1	1	0	pos_only
POS_DRAMP_DRAMP37877	train	1	1	0	pos_only
POS_DRAMP_DRAMP37878	train	1	1	0	pos_only
POS_DRAMP_DRAMP37879	val	1	1	0	pos_only
POS_DRAMP_DRAMP37880	test	1	1	0	pos_only
POS_DRAMP_DRAMP37881	val	1	1	0	pos_only
POS_DRAMP_DRAMP37882	test	1	1	0	pos_only
POS_DRAMP_DRAMP37883	train	1	1	0	pos_only
POS_DRAMP_DRAMP37884	train	1	1	0	pos_only
POS_DRAMP_DRAMP37885	train	1	1	0	pos_only
POS_DRAMP_DRAMP37886	train	1	1	0	pos_only
POS_DRAMP_DRAMP37887	val	1	1	0	pos_only
POS_DRAMP_DRAMP37888	val	1	1	0	pos_only
POS_DRAMP_DRAMP37889	train	1	1	0	pos_only
POS_DRAMP_DRAMP37890	train	1	1	0	pos_only
POS_DRAMP_DRAMP37891	test	1	1	0	pos_only
POS_DRAMP_DRAMP37892	test	1	1	0	pos_only
POS_DRAMP_DRAMP37893	test	1	1	0	pos_only
POS_DRAMP_DRAMP37894	val	1	1	0	pos_only
POS_DRAMP_DRAMP37895	train	1	1	0	pos_only
POS_DRAMP_DRAMP37896	train	1	1	0	pos_only
POS_DRAMP_DRAMP37897	train	1	1	0	pos_only
POS_DRAMP_DRAMP37898	val	1	1	0	pos_only
POS_DRAMP_DRAMP37899	train	1	1	0	pos_only
POS_DRAMP_DRAMP37900	train	1	1	0	pos_only
POS_DRAMP_DRAMP37901	train	1	1	0	pos_only
POS_DRAMP_DRAMP37902	train	1	1	0	pos_only
POS_DRAMP_DRAMP37903	test	1	1	0	pos_only
POS_DRAMP_DRAMP37904	train	1	1	0	pos_only
POS_DRAMP_DRAMP37905	test	1	1	0	pos_only
POS_DRAMP_DRAMP37906	train	1	1	0	pos_only
POS_DRAMP_DRAMP37907	train	1	1	0	pos_only
POS_DRAMP_DRAMP37908	train	1	1	0	pos_only
POS_DRAMP_DRAMP37910	train	1	1	0	pos_only
POS_DRAMP_DRAMP37911	train	1	1	0	pos_only
POS_DRAMP_DRAMP37912	train	1	1	0	pos_only
POS_DRAMP_DRAMP37913	test	1	1	0	pos_only
POS_DRAMP_DRAMP37914	val	1	1	0	pos_only
POS_DRAMP_DRAMP37915	val	1	1	0	pos_only
POS_DRAMP_DRAMP37916	train	1	1	0	pos_only
POS_DRAMP_DRAMP37917	train	1	1	0	pos_only
POS_DRAMP_DRAMP37918	train	1	1	0	pos_only
POS_DRAMP_DRAMP37919	train	1	1	0	pos_only
POS_DRAMP_DRAMP37920	train	1	1	0	pos_only
POS_DRAMP_DRAMP37921	train	1	1	0	pos_only
POS_DRAMP_DRAMP37922	train	1	1	0	pos_only
POS_DRAMP_DRAMP37923	train	1	1	0	pos_only
POS_DRAMP_DRAMP37924	train	1	1	0	pos_only
POS_DRAMP_DRAMP37926	val	1	1	0	pos_only
POS_DRAMP_DRAMP37927	train	1	1	0	pos_only
POS_DRAMP_DRAMP37928	train	1	1	0	pos_only
POS_DRAMP_DRAMP37929	train	1	1	0	pos_only
POS_DRAMP_DRAMP37930	val	1	1	0	pos_only
POS_DRAMP_DRAMP37931	train	1	1	0	pos_only
POS_DRAMP_DRAMP37932	train	2	2	0	pos_only
POS_DRAMP_DRAMP37933	train	1	1	0	pos_only
POS_DRAMP_DRAMP37934	train	1	1	0	pos_only
POS_DRAMP_DRAMP37935	train	1	1	0	pos_only
POS_DRAMP_DRAMP37938	test	1	1	0	pos_only
POS_DRAMP_DRAMP37939	train	1	1	0	pos_only
POS_DRAMP_DRAMP37941	train	2	2	0	pos_only
POS_DRAMP_DRAMP37942	train	1	1	0	pos_only
POS_DRAMP_DRAMP37943	train	1	1	0	pos_only
POS_DRAMP_DRAMP37944	test	1	1	0	pos_only
POS_DRAMP_DRAMP37945	train	1	1	0	pos_only
POS_DRAMP_DRAMP37946	train	1	1	0	pos_only
POS_DRAMP_DRAMP37948	train	1	1	0	pos_only
POS_DRAMP_DRAMP37949	train	1	1	0	pos_only
POS_DRAMP_DRAMP37950	train	1	1	0	pos_only
POS_DRAMP_DRAMP37951	train	1	1	0	pos_only
POS_DRAMP_DRAMP37952	train	1	1	0	pos_only
POS_DRAMP_DRAMP37953	test	1	1	0	pos_only
POS_DRAMP_DRAMP37954	train	1	1	0	pos_only
POS_DRAMP_DRAMP37955	val	1	1	0	pos_only
POS_DRAMP_DRAMP37956	val	1	1	0	pos_only
POS_DRAMP_DRAMP37957	train	1	1	0	pos_only
POS_DRAMP_DRAMP37958	train	1	1	0	pos_only
POS_DRAMP_DRAMP37960	train	3	3	0	pos_only
POS_DRAMP_DRAMP37978	val	1	1	0	pos_only
POS_DRAMP_DRAMP37979	train	1	1	0	pos_only
POS_DRAMP_DRAMP37980	train	1	1	0	pos_only
POS_DRAMP_DRAMP37981	test	1	1	0	pos_only
POS_DRAMP_DRAMP37982	train	1	1	0	pos_only
POS_DRAMP_DRAMP37984	train	1	1	0	pos_only
POS_DRAMP_DRAMP37985	train	1	1	0	pos_only
POS_DRAMP_DRAMP37986	val	1	1	0	pos_only
POS_DRAMP_DRAMP37987	train	1	1	0	pos_only
POS_DRAMP_DRAMP37988	train	1	1	0	pos_only
POS_DRAMP_DRAMP37989	test	1	1	0	pos_only
POS_DRAMP_DRAMP37990	train	1	1	0	pos_only
POS_DRAMP_DRAMP37992	val	1	1	0	pos_only
POS_DRAMP_DRAMP37993	val	1	1	0	pos_only
POS_DRAMP_DRAMP37994	train	1	1	0	pos_only
POS_DRAMP_DRAMP37995	train	1	1	0	pos_only
POS_DRAMP_DRAMP37997	train	4	4	0	pos_only
POS_DRAMP_DRAMP37998	train	1	1	0	pos_only
POS_DRAMP_DRAMP37999	test	1	1	0	pos_only
POS_DRAMP_DRAMP38001	train	1	1	0	pos_only
POS_DRAMP_DRAMP38003	train	1	1	0	pos_only
POS_DRAMP_DRAMP38004	val	1	1	0	pos_only
POS_DRAMP_DRAMP38006	test	1	1	0	pos_only
POS_DRAMP_DRAMP38008	test	5	5	0	pos_only
POS_DRAMP_DRAMP38009	train	3	3	0	pos_only
POS_DRAMP_DRAMP38010	train	1	1	0	pos_only
POS_DRAMP_DRAMP38011	train	1	1	0	pos_only
POS_DRAMP_DRAMP38012	test	1	1	0	pos_only
POS_DRAMP_DRAMP38014	val	8	8	0	pos_only
POS_DRAMP_DRAMP38015	test	1	1	0	pos_only
POS_DRAMP_DRAMP38017	train	1	1	0	pos_only
POS_DRAMP_DRAMP38018	test	1	1	0	pos_only
POS_DRAMP_DRAMP38019	test	1	1	0	pos_only
POS_DRAMP_DRAMP38021	val	1	1	0	pos_only
POS_DRAMP_DRAMP38022	test	1	1	0	pos_only
POS_DRAMP_DRAMP38023	train	1	1	0	pos_only
POS_DRAMP_DRAMP38024	train	1	1	0	pos_only
POS_DRAMP_DRAMP38025	test	1	1	0	pos_only
POS_DRAMP_DRAMP38026	train	1	1	0	pos_only
POS_DRAMP_DRAMP38027	train	1	1	0	pos_only
POS_DRAMP_DRAMP38028	train	1	1	0	pos_only
POS_DRAMP_DRAMP38029	val	1	1	0	pos_only
POS_DRAMP_DRAMP38030	test	1	1	0	pos_only
POS_DRAMP_DRAMP38032	test	1	1	0	pos_only
POS_DRAMP_DRAMP38033	train	1	1	0	pos_only
POS_DRAMP_DRAMP38034	train	1	1	0	pos_only
POS_DRAMP_DRAMP38035	test	1	1	0	pos_only
POS_DRAMP_DRAMP38036	train	1	1	0	pos_only
POS_DRAMP_DRAMP38037	train	1	1	0	pos_only
POS_DRAMP_DRAMP38038	train	1	1	0	pos_only
POS_DRAMP_DRAMP38039	test	1	1	0	pos_only
POS_DRAMP_DRAMP38040	train	1	1	0	pos_only
POS_DRAMP_DRAMP38041	train	1	1	0	pos_only
POS_DRAMP_DRAMP38042	train	1	1	0	pos_only
POS_DRAMP_DRAMP38043	train	1	1	0	pos_only
POS_DRAMP_DRAMP38044	train	1	1	0	pos_only
POS_DRAMP_DRAMP38045	test	1	1	0	pos_only
POS_DRAMP_DRAMP38046	train	1	1	0	pos_only
POS_DRAMP_DRAMP38047	train	1	1	0	pos_only
POS_DRAMP_DRAMP38048	test	1	1	0	pos_only
POS_DRAMP_DRAMP38049	train	1	1	0	pos_only
POS_DRAMP_DRAMP38050	train	1	1	0	pos_only
POS_DRAMP_DRAMP38051	train	1	1	0	pos_only
POS_DRAMP_DRAMP38052	train	1	1	0	pos_only
POS_DRAMP_DRAMP38053	val	1	1	0	pos_only
POS_DRAMP_DRAMP38054	train	1	1	0	pos_only
POS_DRAMP_DRAMP38055	train	1	1	0	pos_only
POS_DRAMP_DRAMP38056	train	1	1	0	pos_only
